Chapter,Token,num_occurences
12,jumped,1
12,jumping,1
12,jury,10
12,jurybox,3
12,jurymen,4
12,just,5
12,keep,2
12,kept,2
12,king,22
12,kissed,1
12,knave,3
12,knee,3
12,knew,2
12,know,8
12,know.,1
12,lap,1
12,large,2
12,last,2
12,lasted,1
12,lastly,1
12,late.,1
12,laughed,1
12,lay,1
12,leaning,1
12,leave,1
12,leaves,1
12,left,2
12,let,3
12,letter,2
12,like,2
12,liked,1
12,listen,1
12,listened,1
12,little,10
12,lizard,4
12,ll,1
12,long,4
12,look,2
12,looked,3
12,looking,4
12,loudly,1
12,loving,1
12,low,1
12,lowing,1
12,lying,1
12,m,1
12,made,2
12,majesty,4
12,make,1
12,makes,1
12,making,1
12,man.,1
12,many,1
12,march,1
12,mark,1
12,matter,3
12,me,3
12,me.,1
12,meal,1
12,meaning,4
12,means,1
12,meant,2
12,melancholy,1
12,mentioned,1
12,might,1
12,mile,2
12,miles,1
12,mine,1
12,minutes,2
12,mischief,1
12,miserable,1
12,mixed,1
12,mock,2
12,moment,2
12,more,5
12,most,1
12,mouse,1
12,mouth,1
12,move,1
12,moved,1
12,much,4
12,must,6
12,muttering,1
12,my,2
12,name,2
12,near,1
12,nearly,1
12,needn,1
12,neighbouring,1
12,never,2
12,neverending,1
12,no,6
12,nobody,2
12,noises,1
12,none,1
12,nonsense,1
12,not,9
12,notebook,2
12,nothing,7
12,notion,1
12,now,3
12,now.,1
12,number,1
12,obstacle,1
12,of,58
12,off,5
12,offended,1
12,oh,2
12,oldest,1
12,on,18
12,once,2
12,one,8
12,only,2
12,open,2
12,opened,1
12,or,5
12,ordering,1
12,other,2
12,other.,1
12,ought,1
12,ourselves,1
12,out,5
12,outside.,1
12,over,3
12,overcome,1
12,own,1
12,pack,2
12,pale,1
12,paper,3
12,pardon,1
12,pencils,1
12,perhaps,1
12,persisted,1
12,persons,1
12,picked,1
12,picking,1
12,pictured,1
12,piece,1
12,pigbaby,1
12,place,2
12,placesall,1
12,plates,1
12,please,3
12,pleasure,1
12,pointing,1
12,pool,1
12,poolshe,1
12,poor,1
12,prisoner,2
12,proceed,1
12,proper,1
12,prove,1
12,proves,2
12,pun,1
12,purple,1
12,push,1
12,put,4
12,puzzled,1
12,queen,10
12,queer,2
12,queerest,1
12,quickly,1
12,quite,3
12,rabbit,8
12,ran,2
12,rate,1
12,rattle,1
12,rattling,1
12,re,3
12,read,3
12,reading,1
12,realitythe,1
12,really,1
12,recovered,1
12,reedsthe,1
12,regular,1
12,remember,1
12,remembering,1
12,reminding,1
12,repeated,1
12,respectful,1
12,rest,1
12,returned,2
12,right,2
12,riper,1
12,rippling,1
12,roof,1
12,rose,1
12,round,1
12,rubbing,1
12,rule,3
12,run,1
12,running,1
12,rustled,1
12,rustling,1
12,s,24
12,sadly,1
12,said,51
12,same,1
12,sat,2
12,saves,1
12,saw,1
12,scream,1
12,secret,1
12,see,3
12,seem,1
12,seemed,2
12,seems,1
12,sent,1
12,sentence,2
12,set,3
12,setting,1
12,shall,1
12,shan,1
12,shared,1
12,she,41
12,sheepbells,1
12,shepherd,1
12,shock,1
12,shook,1
12,should,3
12,shouted,1
12,shriek,2
12,shrill,2
12,shut,1
12,sign,1
12,signed,2
12,signifies,1
12,silence,2
12,simple,3
12,sister,7
12,sit,1
12,sixpence,1
12,size,1
12,skirt,1
12,slate,1
12,slatepencil,1
12,slates,4
12,sleep,1
12,smile,1
12,sneeze,1
12,sneezing,1
12,so,6
12,sobs,2
12,some,6
12,somebody,1
12,somebody.,1
12,soon,2
12,sorrows,1
12,sort,2
12,sounded,1
12,spectacles,1
12,splashed,1
12,spoke,3
12,sprawling,1
12,spreading,1
12,squeaking,1
12,still,2
12,stop.,1
12,strange,3
12,stuff,1
12,such,2
12,summer,1
12,sun,1
12,suppressed,1
12,swim,3
12,t,19
12,table,1
12,tail,1
12,take,1
12,tale,1
12,tarts,2
12,tea,1
12,teacups,2
12,than,2
12,that,25
12,the,164
12,their,10
12,them,13
12,then,4
12,there,10
12,these,2
12,they,16
12,thing,3
12,think,2
12,thinking,2
12,this,14
12,though,2
12,thought,1
12,three,1
12,through,2
12,throwing,1
12,till,2
12,time,3
12,tinkling,1
12,tiny,1
12,tipped,1
12,to,50
12,told,2
12,tone,3
12,tones,1
12,tongue,1
12,too,2
12,top,1
12,toss,1
12,toto,1
12,trees,1
12,trembling,1
12,trial,2
12,trickling,1
12,tried,1
12,triumphantly,1
12,trouble,1
12,true,2
12,trusts,1
12,try,1
12,trying,1
12,turned,1
12,turning,3
12,turtle,2
12,twentieth,1
12,two,3
12,unable,1
12,undertone,1
12,unfolded,1
12,unfortunate,2
12,unimportant,2
12,unimportant.,1
12,unless,1
12,until,1
12,up,11
12,up.,1
12,upon,3
12,upset,2
12,upsetting,1
12,us,1
12,use,1
12,using,1
12,usual,1
12,vague,1
12,ve,3
12,verdict,2
12,verses,3
12,verses.,1
12,very,6
12,voice,6
12,wake,1
12,wandering,1
12,was,12
12,wasn,1
12,watching,1
12,waving,2
12,way,3
12,we,5
12,week,1
12,well,3
12,went,3
12,were,7
12,what,7
12,whatever,2
12,when,2
12,where,1
12,which,3
12,while,2
12,white,8
12,who,5
12,whole,2
12,why,4
12,wind,1
12,with,15
12,woman,1
12,won,1
12,wonderful,2
12,wonderland,2
12,word,2
12,words,1
12,work,1
12,world,1
12,worse,1
12,would,13
12,write,3
12,writing,2
12,written,3
12,wrote,2
12,xii,1
12,years,1
12,yet,4
12,you,26
12,your,9
12,yourself,1
